,Name,Age,Club,League,Tier,Forwards,Midfielders,Center Backs,Att Mid / Wingers,Fullbacks,MF,FW,DF,FB,DM,AM,CB,CM,WM,left,right,Position,Detailed,Side,Per 90 Minutes_npxG+xAG,Standard_SoT/90,Standard_Dist,Expected_np:G-xG,Long_Cmp,Expected_xA,Expected_A-xAG,CrsPA,PrgP,SCA_SCA90,SCA Types_TO,SCA Types_Sh,SCA Types_Fld,SCA Types_Def,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Blocks_Pass,Blocks_Sh,Int,Clr,Touches_Att 3rd,Touches_Att Pen,Take-Ons_Succ,Carries_PrgDist,Carries_PrgC,Carries_CPA,Receiving_PrgR,Performance_Fld,Performance_PKwon,Performance_Recov,Aerial Duels_Won,PK_Accuracy,Goals/npxG,Shot_Accuracy,Goals/SoT,Expected:A-xAG,Long_pass_acc,Overall_pass_acc,Aerial_acc,Take-On-Eff,Set-Piece-Eff,PrgP%,Through-Ball%,Switches%,Long-Ball%,Skill_Passes,Attacking_Passes,Attacking_Carries,Tackle_acc,Challenges_acc,PrgC%,Avg-Carry-Prog-Dist,Avg-Pass-Prog-Dist,Defensive-actions,On-the-ball-vertical-position,Off-the-ball-vertical-position,Carries-Succes%
24,Adam Dźwigała,28,St Pauli,Bundesliga,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,DF,CB,right,25.517487508922198,29.810781863620132,39.72353583121135,52.9580494801004,45.42846898529939,11.617067049121548,66.58300466116887,14.593044101828612,28.289709573323773,12.262459662961636,7.708856220867695,43.31301541771244,6.722839727500897,55.862316242380786,34.5,74.0408748655432,26.138400860523486,14.98745069917533,63.71459304410183,18.2502689135891,69.02115453567586,46.464285714285715,73.86159913947652,7.959842237361062,8.7486554320545,4.876299749013984,15.310147006095375,1.828612405880244,18.142703477949084,11.688777339548226,3.1785714285714284,26.396848137535816,22.983148081749732,53.173180351380424,,51.269217018233824,47.67191977077364,78.55603448275862,70.4853675945753,39.34248554913295,67.00179533213645,74.47653429602889,52.4900036350418,53.25099891027969,40.43087971274686,42.76481149012567,53.85996409335727,75.29622980251347,8.17497310864109,16.385801362495517,6.238795267120832,19.460431654676256,68.39246922519912,3.409906676238335,33.201722900215366,97.95332136445242,61.312298314808174,11.338356655902404,4.3808834178131795,85.678391959799
25,Adam Hložek,22,Hoffenheim,Bundesliga,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,FW-MF,,,93.57601713062098,96.75116029989289,79.88359403419425,95.62567228397275,41.627823592685544,88.88490498386518,97.02402294729293,33.88311222660452,68.4833273574758,75.79777698099677,83.14808174973109,94.76514879885264,75.04481893151667,10.290426676228039,62.535714285714285,45.67945500179276,55.64718537110075,93.68949444245249,61.92183578343492,67.2642524202223,60.23664395840803,37.107142857142854,46.57583363212621,83.47077805665113,90.10397992111868,78.27178200071711,55.611330225887414,81.2836141986375,85.37110075295806,85.08425959125134,92.46428571428571,26.396848137535816,56.29257798494084,86.66188598063822,79.99021526418787,43.403646764390416,23.638968481375358,41.05603448275862,96.8950749464668,86.84971098265896,30.73608617594255,34.87364620938628,11.450381679389313,83.2909553214675,83.15978456014362,44.811490125673245,21.40035906642729,21.149012567324952,49.336679813553246,65.54320544998207,83.04051631409108,28.05755395683453,46.23461259956553,78.03302225412779,32.41206030150754,20.538599640933572,50.197203298673365,78.18442770003588,91.20202751629253,9.727207465900934
26,Adam Kaied,22,NAC Breda,Eredivisie,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,FW,,,36.92005710206995,19.742948946804713,98.50854856311386,1.219074937253496,82.39512370025098,98.88849049838652,2.3305844388669774,99.10362136966656,89.49444245249192,51.344567945500174,99.28289709573323,4.517748296880603,6.722839727500897,10.290426676228039,93.60714285714286,98.81678020795984,99.5338831122266,2.6712083183936897,99.39046253137325,99.17533166009322,3.60344209394048,54.892857142857146,98.27895302975978,97.49013983506633,92.82897095733237,98.85263535317318,99.10362136966656,99.03191107923988,3.60344209394048,97.70527070634635,34.785714285714285,26.396848137535816,98.56579419146647,0.7888131946934385,,5.398641401501609,95.34383954154728,13.541666666666666,25.339043540328337,82.65895953757226,62.62118491921005,0.45126353790613716,99.43656852053799,10.679258990192517,1.7953321364452424,6.840215439856373,84.09335727109514,3.0700179533213645,91.93259232699893,96.27106489781283,99.5338831122266,2.805755395683453,99.6741491672701,94.50825556353195,98.77961234745155,41.36445242369838,98.67335962710649,48.439181916038756,33.4178131788559,21.966977745872217
27,Adam Lallana,36,Southampton,Premier League,1,0,1,0,1,0,1,1,0,0,0,1,0,1,1,0,0,FW-MF,AM-CM-WM,,73.91149179157745,67.54730453409496,51.03674063295743,21.405521692362854,14.593044101828612,51.16529221943349,30.94299031911079,40.65973467192542,51.81068483327358,88.66977411258516,35.10218716385801,20.867694514162782,52.24094657583363,10.290426676228039,36.357142857142854,35.281462889924704,41.55611330225887,45.105772678379346,19.720329867335963,29.22194334887056,35.67586948727142,30.53571428571429,13.48153460021513,50.197203298673365,58.73072785944783,36.64395840803155,18.895661527429187,31.444962352097527,50.59160989602008,43.456435998565794,40.60714285714286,26.396848137535816,33.022588741484405,19.218357834349227,,89.02395423668216,51.39684813753582,92.34913793103449,29.871520342612417,50.54190751445087,66.71454219030521,32.454873646209386,67.8298800436205,63.16745368688703,69.69479353680431,55.69120287253142,13.967684021543986,5.457809694793537,25.349587665830047,46.2889924704195,34.671925421297956,40.03597122302158,6.589427950760318,36.39626704953338,11.486001435750179,24.560143626570916,19.684474722122623,60.38751345532831,51.23099203475743,49.10265613783202
28,Adam Marušić,31,Lazio,Serie A,1,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,0,DF-FW-MF,FB-WM,,33.29764453961456,57.22956087111746,10.767551837031649,59.41197561850126,28.684116170670492,20.36572248117605,63.46360702760846,63.033345285048405,19.756185012549302,35.49659376120473,36.60810326281821,27.034779490856938,24.417353890283255,32.37719612764431,17.285714285714285,29.329508784510576,19.433488705629255,14.27034779490857,27.142344926496953,22.086769451416277,37.39691645751165,42.464285714285715,46.25313732520617,29.903191107923988,29.652205091430623,26.640372893510218,24.955181068483327,37.03836500537827,48.117604876299744,41.950519899605595,6.178571428571429,54.1189111747851,25.385442811043387,27.7518823951237,16.389432485322896,91.24061494458348,4.691977077363897,67.38505747126436,76.33832976445396,61.70520231213873,73.21364452423698,69.85559566787003,39.91275899672846,38.53977479113694,13.895870736086177,6.840215439856373,21.579892280071814,23.949730700179533,35.20975259949803,21.620652563642885,34.92291143779132,38.45323741007194,64.37364228819696,50.53840631730079,46.41062455132807,63.590664272890486,27.285765507350305,32.97452457839971,26.430123099203474,75.91529073941135
29,Adam Masina,30,Torino,Serie A,1,0,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,DF,FB,left,19.735902926481085,45.26954659050339,23.499454347035286,62.782359268555034,41.7712441735389,16.134815346002153,53.71100752958049,62.17282179992829,28.791681606310505,29.795625672283972,21.90749372534959,18.03513804230907,22.44532090354966,41.37683757619218,49.0,51.98996055934026,32.986733596271065,19.720329867335963,39.58408031552528,31.373252061670847,61.85012549300824,61.21428571428571,65.07708856220867,18.2502689135891,9.788454643241305,16.636787378988885,15.919684474722123,15.274291860882036,18.357834349229115,21.441376837576193,11.392857142857144,58.810888252149,18.537110075295804,68.66260308354248,,88.30890239542367,18.159025787965614,54.166666666666664,73.44753747323341,21.67630057803468,43.08797127468581,97.32851985559566,72.44638313340603,28.47802397384671,42.76481149012567,22.513464991023337,78.74326750448833,77.80969479353679,45.50017927572607,24.238078164216564,15.20258157045536,69.13669064748201,40.07965242577842,27.961234745154346,34.02727925340991,85.8886894075404,49.40839010397992,20.775026910656617,21.469949312092687,73.4386216798277
30,Adam Obert,21,Cagliari,Serie A,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,DF,,,33.04782298358315,36.05855051767226,73.04474354310658,10.82825385442811,90.06812477590535,34.2416636787379,11.150950161348154,81.35532448906419,68.08892076012908,38.29329508784511,35.353173180351384,69.73825743994263,6.722839727500897,10.290426676228039,71.67857142857143,64.03728935102187,75.69021154535676,23.16242380781642,71.06489781283615,69.41556113302258,92.2911437791323,93.46428571428571,89.24345643599857,26.89135891000359,36.53639297239154,47.18537110075296,67.80207959842237,50.233058443886705,28.36141986375045,24.811760487629975,28.035714285714285,26.396848137535816,76.1921835783435,83.29150233058445,,1.823382195209153,72.34957020057307,1.5625,21.663097787294788,65.4985549132948,64.38061041292639,68.15884476534296,88.6223191566703,54.703959317108605,33.357271095152605,29.371633752244165,98.74326750448833,94.97307001795332,78.1642165650771,69.63069200430262,33.022588741484405,54.280575539568346,62.635771180304125,34.67336683417086,54.80976310122039,85.09874326750449,84.2954463965579,17.222820236813778,36.31426502534396,67.40847092605887
31,Adam Smith,33,Bournemouth,Premier League,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,DF-MF,FB,right,21.234832262669524,11.495894323455909,10.803928701345944,39.368949444245246,24.77590534241664,20.795984223736106,71.88956615274293,65.47149515955539,27.931158121190393,33.13015417712442,36.57224811760488,11.939763356041592,36.64395840803155,33.16600932233775,51.78571428571429,50.34062387952672,24.48906418070993,34.2416636787379,44.67551093581929,33.667981355324486,52.2050914306203,47.42857142857143,59.12513445679455,27.96701326640373,17.927572606669056,25.098601649336683,26.317676586590178,43.2771602724991,34.06238795267121,30.87128002868412,52.35714285714286,52.865329512893986,14.485478666188598,28.5048404446038,,74.11512334644262,78.79656160458453,83.83620689655173,54.49678800856531,14.703757225433526,57.19928186714542,50.108303249097474,21.882951653944023,39.41155103523429,45.062836624775585,26.032315978456015,15.439856373429084,46.104129263913826,33.84725708139118,23.305844388669776,35.85514521333811,83.63309352517986,55.5756698044895,65.03948312993539,69.05958363244795,67.28904847396768,40.946575833632124,30.96519555077144,26.79217958001448,66.76238334529792
32,Adam Webster,29,Brighton,Premier League,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,DF,CB,,20.41399000713776,17.458050696179935,6.365951255001819,49.336679813553246,72.89351021871639,11.0075295804948,37.934743635711726,15.095016134815346,60.38006453926138,25.52886339189674,18.572965220509143,18.60882036572248,22.588741484403013,40.69558981713876,14.071428571428571,35.998565794191464,15.919684474722123,18.752240946575835,24.56077447113661,16.7443528146289,85.33524560774471,62.42857142857143,73.50304768734314,12.621011115095015,27.500896378630337,19.505198996055935,78.20007171029043,27.96701326640373,19.18250268913589,8.712800286841162,9.25,26.396848137535816,47.328791681606305,82.28755826461096,,70.4326063639614,86.92693409742121,94.25287356321839,59.493219129193434,60.58526011560693,79.71274685816876,96.93140794223827,94.69283896764813,44.06102433708681,38.06104129263914,24.52423698384201,73.4290843806104,68.9048473967684,20.867694514162782,45.930441018286125,24.811760487629975,23.201438848920862,56.55322230267922,21.715721464465183,93.35965541995694,90.3770197486535,57.29652205091431,13.347685683530678,22.80955829109341,90.95477386934674
33,Adam Wharton,20,Crystal Palace,Premier League,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,MF,DM,,42.29122055674518,53.58800428418422,72.42633684976354,77.91323054858373,82.46683399067766,78.12836141986375,62.67479383291502,65.97346719254213,89.5661527429186,73.78988884904983,31.265686626030835,35.81929006812478,56.18501254930083,89.67371817855863,94.21428571428572,86.19576909286482,88.81319469343852,87.66583004661169,87.80925062746505,80.064539261384,62.782359268555034,91.35714285714286,61.204732879168155,71.85371100752958,25.564718537110075,38.36500537827178,57.260666905700965,40.62387952671208,36.53639297239154,31.193976335604155,85.92857142857143,26.396848137535816,81.21190390821083,36.321262101111515,,52.6993207007508,31.51862464183381,12.35632183908046,21.627408993576015,60.22398843930635,64.09335727109516,27.509025270758126,10.832424572882589,95.71376679985471,95.72710951526032,90.91561938958708,36.84021543985637,71.52603231597845,83.36321262101112,87.62997490139836,60.16493366798136,83.5251798561151,44.5691527878349,25.95118449389806,18.7724335965542,68.2226211849192,78.95302975977053,38.894869034804444,49.34829833454019,55.16870064608758
34,Adama Traoré,28,Fulham,Premier League,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,FW-MF,WM,right,87.47323340471092,96.32274187790075,30.19279738086577,27.17820007171029,14.664754392255288,69.55898171387595,37.39691645751165,88.0602366439584,15.346002151308713,95.37468626747938,92.43456435998566,45.42846898529939,76.37145930441018,65.90175690211545,14.035714285714285,17.031193976335604,11.903908210828254,42.524202223019,12.226604517748296,16.636787378988885,13.589100035855145,9.642857142857144,11.330225887414844,57.11724632484761,64.897812836142,93.11581211903909,70.24022947292936,89.35102187163858,88.95661527429186,67.30010756543564,67.96428571428571,65.11461318051576,13.804230907135173,55.037647902474006,,54.022166607079015,2.220630372492837,28.196839080459768,68.4154175588865,29.515895953757227,11.597845601436266,62.418772563176894,89.6401308615049,10.679258990192517,55.978456014362656,77.30700179533213,17.163375224416516,29.622980251346497,72.92936536392972,36.42882753675153,84.33130154177124,48.561151079136685,49.42070963070239,99.89231873653985,99.92821249102656,17.84560143626571,7.242739333094299,83.10010764262647,70.70963070238957,17.33668341708543
35,Adamo Nagalo,21,PSV Eindhoven,Eredivisie,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,DF,CB,,0.5353319057815845,7.533023920028562,,55.611330225887414,0.6453926138400861,1.1473646468268197,56.0774471136608,6.023664395840803,99.82072427393331,0.4302617425600574,7.708856220867695,4.517748296880603,6.722839727500897,10.290426676228039,32.714285714285715,1.1652922194334887,1.003944065973467,2.6712083183936897,0.95016134815346,0.7529580494801004,3.60344209394048,50.464285714285715,99.89243456435999,99.56973825743994,0.5736823234134099,1.254930082466834,96.66547149515957,0.6453926138400861,3.60344209394048,0.627465041233417,31.821428571428573,26.396848137535816,0.28684116170670493,0.7888131946934385,,99.3385770468359,33.202005730659025,38.7212643678161,75.5174875089222,,99.89228007181329,,,,99.74865350089766,6.840215439856373,3.429084380610413,0.3231597845601436,0.7529580494801004,100.0,0.7171029042667623,99.69424460431655,,0.5922469490308686,0.3589375448671931,98.99461400359067,99.7131588382933,35.27090060997488,,20.513280689160084
36,Ademola Lookman,26,Atalanta,Serie A,1,1,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,FW-MF,AM,,95.68165596002855,88.71831488754016,28.446707893779553,89.53029759770527,8.856220867694514,65.83004661168877,52.384367156686984,43.20544998207242,21.943348870562925,95.58981713875941,83.50663320186446,60.23664395840803,57.87020437432771,39.90677662244532,8.714285714285715,13.553244890641809,17.10290426676228,50.26891358910004,10.613122983148083,31.15812119039082,7.350304768734313,9.428571428571429,1.7927572606669058,50.555754750806734,69.05700968088921,65.22050914306203,24.34564359985658,62.92577984940839,79.99282897095733,63.64288275367515,43.714285714285715,74.74928366762178,11.688777339548226,5.987809250627465,79.99021526418787,81.19413657490168,43.44555873925501,89.40373563218391,3.283369022127052,15.859826589595375,35.044883303411126,26.57039711191336,43.329698291530356,90.84634943697785,82.87253141831239,85.45780969479354,25.457809694793536,18.06104129263914,40.87486554320545,25.277877375403367,62.31624238078164,25.071942446043167,30.774800868935554,89.19597989949749,73.9770279971285,26.929982046678635,5.414126927214055,87.01112307140293,83.091962346126,20.8183776022972
37,Aderlan Santos,35,Rio Ave,Primeira Liga,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,DF,CB,,14.810849393290507,33.41663691538736,14.878137504547109,37.03836500537827,86.12405880243816,3.6213696665471495,36.177841520258156,6.023664395840803,21.692362854069557,6.776622445320904,18.214413768375763,45.75116529221943,6.722839727500897,24.991036213696667,68.35714285714286,79.20401577626389,49.62352097525995,7.565435640014343,66.08103262818214,20.616708497669414,91.28719971315884,85.42857142857143,91.0720688418788,3.155252778773754,28.217999282897093,5.665112943707422,47.11366081032628,2.151308712800287,3.60344209394048,2.0795984223736106,11.571428571428571,26.396848137535816,60.38006453926138,87.34313373969165,,67.50089381480157,61.38968481375359,66.8103448275862,56.63811563169164,77.92630057803468,93.21364452423698,88.15884476534296,83.02435478007996,10.679258990192517,1.5080789946140034,16.732495511669658,28.150807899461398,82.36983842010773,4.015776263893868,10.935819290068125,2.151308712800287,46.15107913669065,93.26574945691529,1.507537688442211,12.132089016511127,98.67145421903052,83.14808174973109,0.897021887334051,5.901520637219406,98.38478104809764
38,Adi Nalic,26,Almere City,Eredivisie,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,FW-MF,,,50.03568879371877,77.6508389860764,95.88941433248453,88.81319469343852,65.36392972391538,74.61455718895662,13.373969164575117,6.023664395840803,86.33918967371818,42.30907135173897,90.10397992111868,4.517748296880603,93.29508784510577,98.4940839010398,26.607142857142858,64.96952312656866,72.89351021871639,95.08784510577269,79.74184295446398,96.30692004302618,3.60344209394048,21.142857142857142,51.7389745428469,94.65758336321261,95.80494801003944,96.95231265686625,86.4467551093582,94.76514879885264,94.08390103979922,95.01613481534599,38.857142857142854,26.396848137535816,90.28325564718537,92.39870921477232,,62.24526278155166,16.01002865329513,45.51005747126437,85.97430406852249,5.130057803468208,5.385996409335727,11.155234657039712,53.798618684114864,10.679258990192517,69.44344703770197,6.840215439856373,83.77019748653501,58.20466786355476,77.01685191825027,59.627106489781276,93.33094299031912,5.359712230215828,28.674873280231715,83.95549174443647,47.810480976310124,17.09156193895871,80.60236643958409,76.24686042339434,86.20564808110065,2.8715003589375447
